AGE_WEEKS	Q	N_GROUP	D_SD	D	D_UPPER	D_LOWER	E	E_LOWER	E_UPPER	DIVTYPE
16	0	12	2.1603650033845962	152.43604166666665	156.6702792667612	148.2018040665721	1	0.972222857837298	1.027777142162702	alpha
16	0.05	12	2.0959928698495593	144.38323254413928	148.49130308089715	140.2751620073814	0.9471725384988904	0.9202230684664617	0.974122008531319	alpha
16	0.1	12	2.0272369205683707	136.2960091384563	140.26932049090018	132.3226977860124	0.8941193148828679	0.868053882397207	0.9201847473685288	alpha
16	0.15000000000000002	12	1.9541271697030154	128.1995020838624	132.0295209576915	124.3694832100333	0.8410051893383421	0.8158797739053946	0.8661306047712896	alpha
16	0.2	12	1.876769226302061	120.12277579797733	123.80117588882247	116.44437570713218	0.7880208281756026	0.7638900514207934	0.8121516049304119	alpha
16	0.25	12	1.7953599168198713	112.0989405311075	115.61778130736127	108.58009975485373	0.7353834388866861	0.7122993917166052	0.7584674860567672	alpha
16	0.30000000000000004	12	1.7102027407051976	104.16509147565135	107.51702725369523	100.81315569760747	0.6833363706952595	0.6613472417373351	0.705325499653184	alpha
16	0.35000000000000003	12	1.621721625419427	96.36201236207154	99.54052834084337	93.18349638329971	0.6321471701081511	0.6112956972935899	0.6529986429227124	alpha
16	0.4	12	1.5304709175734383	88.73358050274567	91.73324838057557	85.73391262491576	0.5821036779266431	0.5624254716111753	0.6017818842421109	alpha
16	0.45	12	1.4371391076094187	81.32582016101615	84.14256105270465	78.50907926932766	0.5335078192259288	0.5150296374200283	0.5519860010318294	alpha
16	0.5	12	1.3425436070809476	74.18557551898394	76.81691263653708	71.5542384014308	0.4866668978535027	0.4694049886043297	0.5039288071026756	alpha
16	0.55	12	1.2476141876695532	67.35881606793147	69.804094942365	64.91353719349794	0.4418824795728141	0.42584113628091314	0.45792382286471517	alpha
16	0.6000000000000001	12	1.1533636377057448	60.888645147980306	63.149196338961666	58.628093956998946	0.39943732782779867	0.38460782185096065	0.4142668338046367	alpha
16	0.65	12	1.0608458691813392	54.81315020463633	56.892369901379844	52.733930507892815	0.3595813011498735	0.3459413530509183	0.37322124924882877	alpha
16	0.7000000000000001	12	0.9711039674271911	49.16329796312573	51.06662676452698	47.25996916172448	0.3225175452314065	0.3100314639832245	0.3350036264795885	alpha
16	0.75	12	0.8851130795196877	43.96112061293816	45.69591037104208	42.22633085483424	0.2883905940634982	0.27701015057299216	0.29977103755400425	alpha
16	0.8	12	0.803724909797056	39.21844113401703	40.79371301069696	37.64316925733709	0.2572780079121732	0.24694402219949904	0.26761199362484733	alpha
16	0.8500000000000001	12	0.7276212223082031	34.9363350683229	36.362446458433986	33.51022367821181	0.22918684247074925	0.21983136869618364	0.23854231624531483	alpha
16	0.9	12	0.6572827102457636	31.105425018383922	32.393675458126495	29.81717457864135	0.2040555808081297	0.19560449256379175	0.21250666905246762	alpha
16	0.9500000000000001	12	0.5929769937876209	27.706973324941476	28.869186876426046	26.544759773456907	0.18176130147441494	0.17413703139512496	0.18938557155370495	alpha
16	1	12	0.534858691529532	24.718769618158447	25.76707339037455	23.670465845942346	0.16215830159255393	0.15528129428670667	0.16903530889840115	alpha
16	1.05	12	0.4825299859149319	22.096450820249167	23.042192214103054	21.15070942639528	0.14495555367783486	0.1387513687389347	0.15115973861673498	alpha
16	1.1	12	0.4360020331586932	19.81730260642997	20.671850888607246	18.962754324252693	0.13000404884406966	0.12439810242330175	0.13560999526483755	alpha
16	1.1500000000000001	12	0.39480837127385854	17.840736098491618	18.6145462869833	17.066925909999938	0.11703751884022366	0.11196122467756246	0.12211381300288487	alpha
16	1.2000000000000002	12	0.35850759062923476	16.130811495741064	16.833473461558594	15.428149529923534	0.10582019396052321	0.10121064127117926	0.11042974664986717	alpha
16	1.25	12	0.3266256003670765	14.653384474552306	15.293558887700549	14.013210061404063	0.09612808305922166	0.0919284567362808	0.10032770938216252	alpha
16	1.3	12	0.2986837951632734	13.376974381365276	13.96238386265103	12.791564900079521	0.08775466900811314	0.08391430766780837	0.09159503034841791	alpha
16	1.35	12	0.2742197996696745	12.273242212621088	12.810703143821438	11.735781281420739	0.08051404430626127	0.0769882316091852	0.08403985700333734	alpha
16	1.4000000000000001	12	0.2528012508074388	11.317156421167128	11.812637767996385	10.821675074337872	0.07424199879129939	0.07099157755619062	0.07749242002640815	alpha
16	1.4500000000000002	12	0.2340337221998956	10.486933047418905	10.945630714098552	10.028235380739257	0.06879562689216755	0.06578651132038771	0.07180474246394739	alpha
16	1.5	12	0.21756413254084842	9.763829695107958	10.19024755921572	9.337411831000196	0.06405197608357358	0.06125462016009576	0.0668493320070514	alpha
16	1.55	12	0.20308094166542104	9.131858039842966	9.52988937145367	8.733826708232261	0.059906160905251575	0.05729502427864536	0.0625172975318578	alpha
16	1.6	12	0.19031225032963683	8.577462642379142	8.950467798842002	8.204457485916283	0.05626925593578166	0.053822294230501264	0.05871621764106205	alpha
16	1.6500000000000001	12	0.17902267711912895	8.089198327931015	8.440076327500451	7.73832032836158	0.053066179359470264	0.05076437464364916	0.05536798407529137	alpha
16	1.7000000000000002	12	0.1690096478308178	7.657425868607556	7.988678691395757	7.326173045819354	0.050233696604062454	0.048060635567010894	0.052406757641114014	alpha
16	1.75	12	0.16009952903307842	7.274036482276986	7.587825793123645	6.960247171430328	0.04771861301793175	0.045660114860830395	0.049777111175033105	alpha
16	1.8	12	0.1521438782577503	6.932209377105849	7.230405898959286	6.634012855252412	0.04547618333113489	0.04351997587131704	0.04743239079095273	alpha
16	1.85	12	0.145015966928022	6.626202607703318	6.910428680065492	6.341976535341144	0.04346873964487282	0.04160418012696239	0.04533329916278325	alpha
16	1.9000000000000001	12	0.13860765194979327	6.351175230056837	6.622841235860095	6.079509224253579	0.041664524745040364	0.03988236087596462	0.04344668861411611	alpha
16	1.9500000000000002	12	0.13282661971530085	6.103037606208336	6.363372997038523	5.842702215378148	0.040036710081687285	0.03832887650123086	0.0417445436621437	alpha
16	2	12	0.1275939944483731	5.878326300623497	6.128405934385912	5.628246666861083	0.03856257507314241	0.036922020575477964	0.04020312957080685	alpha
16	2.0500000000000003	12	0.1228422850684765	5.674100032855867	5.914866487368683	5.43333357834305	0.03722282454213469	0.035643365695785856	0.03880228338848353	alpha
16	2.1	12	0.11851363627188838	5.4878534069267	5.720135865696481	5.255570948156919	0.036001022769451343	0.034477220024181195	0.037524825514721485	alpha
16	2.15	12	0.11455834686920272	5.317445500433177	5.541975734425261	5.092915266441093	0.034883125029321387	0.0334101778736673	0.03635607218497547	alpha
16	2.2	12	0.1109336191994089	5.161040789627971	5.378466687933494	4.943614891322448	0.03385709005035481	0.032430748248715995	0.035283431851993625	alpha
16	2.25	12	0.10760250608598826	5.017060267801197	5.227957304375986	4.806163231226408	0.03291255934585372	0.0315290477152122	0.034296070976495244	alpha
16	2.3000000000000003	12	0.10453302530626661	4.884140961636471	5.0890219264317675	4.679259996841175	0.032040591635911594	0.030696546208365587	0.03338463706345761	alpha
16	2.35	12	0.1016974153002968	4.761102355044917	4.960425626354311	4.561779083735523	0.031233442583454542	0.029925856338560725	0.03254102882834836	alpha
16	2.4000000000000004	12	0.09907150949835583	4.646918490924245	4.84109508143504	4.452741900413449	0.030484381778199843	0.02921055841997198	0.0317582051364277	alpha
16	2.45	12	0.0966342100121422	4.540694740890995	4.730094312189274	4.351295169592716	0.029787540343117643	0.028545054844101338	0.03103002584213395	alpha
16	2.5	12	0.0943670444326843	4.4416484156634315	4.626604424078984	4.256692407247879	0.02913778373605388	0.027924448579923305	0.03035111889218446	alpha
16	2.5500000000000003	12	0.0922537920880574	4.3490925394015125	4.529906649331351	4.168278429471674	0.028530605307317772	0.027344441536906922	0.02971676907772862	alpha
16	2.6	12	0.09028016835084891	4.262422234836257	4.439368113322134	4.08547635635038	0.027962036984382842	0.02680124930876997	0.029122824659995716	alpha
16	2.6500000000000004	12	0.08843355748102429	4.1811032669325146	4.354429854620075	4.007776679244954	0.027428574116844184	0.026291529453439873	0.028565618780248492	alpha
16	2.7	12	0.0867027860836565	4.104662375067558	4.274596713150805	3.9347280369843105	0.026927112054269044	0.02581232098369766	0.028041903124840426	alpha
16	2.75	12	0.08507793059344045	4.032679090639312	4.199428770481654	3.86592941079697	0.026454892468656524	0.02536099316492772	0.027548791772385332	alpha
16	2.8000000000000003	12	0.08355015330741482	3.964778791465195	4.128534082850528	3.801023500079862	0.026009457790402448	0.024935202059310855	0.027083713521494038	alpha
16	2.85	12	0.08211156240871768	3.9006267886314605	4.06156249366686	3.739691083596061	0.025588612417272016	0.024532853534557655	0.026644371299986373	alpha
16	2.9000000000000004	12	0.08075509218807761	3.839923277520065	3.998200349776909	3.681646205263221	0.025190389592487986	0.024152071682062643	0.026228707502913333	alpha
16	2.95	12	0.07947440030244413	3.7823990141374564	3.938165976423166	3.6266320518517468	0.02481302304089255	0.023791171774075172	0.025834874307709924	alpha
16	3	12	0.07826377943402958	3.72781160186486	3.8812057908495445	3.574417412880176	0.024454922609552544	0.023448637040158708	0.02546120817894638	alpha
16	3.0500000000000003	12	0.07711808114687678	3.675942293368367	3.827090954973083	3.524793631763651	0.024114653287879154	0.02312309866633346	0.025106207909424853	alpha
16	3.1	12	0.07603265009752538	3.62659322847796	3.7756144843182455	3.477571972637674	0.02379091708775977	0.022813318521102206	0.02476851565441733	alpha
16	3.1500000000000004	12	0.07500326705445419	3.579585042036182	3.7265887441857517	3.432581339886612	0.023482537350738186	0.022518174195264598	0.02444690050621177	alpha
16	3.2	12	0.07402609942844919	3.534754786568889	3.6798432753646306	3.3896662977731475	0.023188445120468106	0.02223664601043212	0.02414024423050409	alpha
16	3.25	12	0.07309765822177536	3.491954123577749	3.635222901046647	3.3486853461088515	0.022907667277359763	0.02196780570720574	0.023847528847513788	alpha
16	3.3000000000000003	12	0.07221476047529414	3.4510477446485086	3.5925860743322717	3.3095094149647455	0.02263931618084749	0.021710806570283958	0.023567825791411024	alpha
16	3.35	12	0.07137449643547213	3.4119119896946692	3.551803432122877	3.2720205472664614	0.02238258060489087	0.02146487478611797	0.023300286423663764	alpha
16	3.4000000000000004	12	0.07057420078251259	3.374433634743258	3.512756526514681	3.236110742971835	0.02213671778569378	0.021229301860568314	0.023044133710819252	alpha
16	3.45	12	0.06981142736064642	3.3385088259043108	3.4753367092405116	3.20168094256811	0.021901046428407397	0.021003437950516034	0.02279865490629876	alpha
16	3.5	12	0.0690839269352991	3.304042139699972	3.4394441484037546	3.1686401309961894	0.021674940542768438	0.020786685985490785	0.02256319510004609	alpha
16	3.5500000000000003	12	0.06838962757212477	3.2709457528860626	3.4049869598435345	3.1369045459285907	0.021457823997022115	0.02057849647387256	0.022337151520171666	alpha
16	3.6	12	0.06772661729205239	3.239138707378961	3.371880438066111	3.1063969766918107	0.0212491656957481	0.02037836290373243	0.022119968487763767	alpha
16	3.6500000000000004	12	0.06709312870636573	3.2085462579857214	3.3400463738603086	3.077046142111134	0.02104847530088639	0.020185817661414616	0.02191113294035816	alpha
16	3.7	12	0.06648752537798072	3.1790992923928383	3.309412447554873	3.0487861372308034	0.02085529942678914	0.020000428401949804	0.021710170451628475	alpha
16	3.75	12	0.06590828969077535	3.150733814353818	3.2799116884303703	3.0215559402772656	0.020669218249864802	0.019821794814670737	0.021516641685058867	alpha
16	3.8000000000000003	12	0.06535401203909397	3.1233904822732512	3.2514819921150724	2.99529897243143	0.02048984248163042	0.019649545735261738	0.021330139227999104	alpha
16	3.85	12	0.06482338117529497	3.0970141964526268	3.2240656889123165	2.969962703992937	0.020316810660991166	0.019483336562145733	0.021150284759836598	alpha
16	3.9000000000000004	12	0.06431517557512854	3.0715537291714474	3.1976091569580696	2.9454983013848253	0.020149786727524998	0.019322846940789597	0.0209767265142604	alpha
16	3.95	12	0.06382825569945194	3.0469613925519963	3.1720624749189357	2.921860310185057	0.019988457842632885	0.019167778684350233	0.020809137000915537	alpha
16	4	12	0.06336155704679795	3.0231927398182954	3.1473791096343993	2.8990063700021915	0.019832532429759228	0.019017853903222418	0.020647210956296038	alpha
6	0	4	5.22039947924117	432.39575	442.62754496422434	422.1639550357757	1	0.9763369668544977	1.0236630331455023	alpha
6	0.05	4	5.283699923624164	427.10927883014597	437.46514038556637	416.75341727472556	0.987773998310913	0.9638240368336773	1.0117239597881487	alpha
6	0.1	4	5.3488251856595115	421.65662007852904	432.14012480202246	411.17311535503563	0.9751636552360402	0.9509184938913845	0.9994088165806959	alpha
6	0.15000000000000002	4	5.415983846822092	416.0308289087487	426.64596218937066	405.4156956281267	0.9621529094787556	0.9376033312726285	0.9867024876848828	alpha
6	0.2	4	5.485422708194875	410.224683230991	420.9759141790311	399.47345228295086	0.948725058539523	0.9238607277776223	0.9735893893014238	alpha
6	0.25	4	5.557433515489171	404.23070248377235	415.12307202060697	393.3383329469377	0.9348628021523624	0.9096720607150688	0.9600535435896559	alpha
6	0.30000000000000004	4	5.6323604578029824	398.0411781136792	409.0804017589206	387.0019544684379	0.9205483127752278	0.8950179424021578	0.9460786831482977	alpha
6	0.35000000000000003	4	5.710608297243126	391.64821898422133	402.84080557663344	380.4556323918092	0.9057633406068892	0.8798782883314862	0.9316483928822923	alpha
6	0.4	4	5.7926508342853396	385.0438155651222	396.39720257533736	373.69042855490704	0.8904893620372591	0.8642324272495903	0.9167462968249279	alpha
6	0.45	4	5.879039194261049	378.21992741527424	389.7426324997253	366.6972223308232	0.874707781968889	0.8480592659174453	0.9013562980203327	alpha
6	0.5	4	5.970409117965759	371.1685991421186	382.870385986301	359.46681229793614	0.8584002019957842	0.8313375242424009	0.8854628797491673	alpha
6	0.55	4	6.067486042030148	363.88211064184077	375.77416476091935	351.9900565227622	0.8415487678633307	0.8140460597097964	0.8690514760168649	alpha
6	0.6000000000000001	4	6.171086260245407	356.35316791398583	368.4482747295568	344.2580610984149	0.8241366107645272	0.796164303415135	0.8521089181139194	alpha
6	0.65	4	6.282111882798664	348.575140980008	360.88785401714443	336.2624279428715	0.8061483975733063	0.7776728331461895	0.834623962000423	alpha
6	0.7000000000000001	4	6.401536705790457	340.542355252792	353.08913664185246	327.9955738637315	0.787571004693714	0.7585541112828502	0.8165878981045777	alpha
6	0.75	4	6.530379564398668	332.2504418891967	345.04975064079446	319.4511331375989	0.7683943283188992	0.7387934158409255	0.7979952407968729	alpha
6	0.8	4	6.669661424162317	323.6967509475465	336.76904712798074	310.62445476711224	0.7486122399388673	0.7183799904765766	0.7788444894011579	alpha
6	0.8500000000000001	4	6.820342582175487	314.88082826654176	328.2484540898306	301.5132024432529	0.7282236892165146	0.697308432016857	0.7591389464161722	alpha
6	0.9	4	6.983237165240621	305.80495257120293	319.4918459105761	292.11805923182976	0.7072339461504951	0.6755803201854546	0.7388875721155356	alpha
6	0.9500000000000001	4	7.158903888112217	296.47472312711005	310.5059169165938	282.44352933762633	0.6856559601409358	0.6532060718395736	0.718105848442298	alpha
6	1	4	7.347208570230257	286.91655341261213	301.31681759716747	272.5162892280568	0.6635508175383595	0.6302473815435438	0.6968542535331752	alpha
6	1.05	4	7.548709088273983	277.09393035716306	291.88912829995024	262.2987324143759	0.6408340747039328	0.6066172769144375	0.6750508724934281	alpha
6	1.1	4	7.761439528807514	267.076738432256	282.2888803769042	251.86459648760774	0.6176673531880366	0.5824862905974625	0.6528484157786106	alpha
6	1.1500000000000001	4	7.983833207290575	256.873034296696	272.52105984156043	241.22500875183158	0.5940692855947266	0.5578801566662752	0.630258414523178	alpha
6	1.2000000000000002	4	8.213081493983509	246.5137749399855	262.61111887028557	230.4164310096854	0.5701114660354212	0.5328832001926138	0.6073397318782285	alpha
6	1.25	4	8.445385553427686	236.03609364267862	252.58874516295177	219.48344212240548	0.5458797725062714	0.507598518538643	0.5841610264738998	alpha
6	1.3	4	8.67597846582969	225.4831688277958	242.48777415146705	208.47856350412454	0.5214740635813275	0.4821475777782842	0.5608005493843707	alpha
6	1.35	4	8.899241347655764	214.90375377016312	232.3459463012981	197.46156123902813	0.49700709077312416	0.45666859870622717	0.5373455828400212	alpha
6	1.4000000000000001	4	9.10892124830867	204.35132843446723	222.20448601916385	186.49817084977062	0.4726025369917887	0.4313136076147155	0.513891466368862	alpha
6	1.4500000000000002	4	9.298445270516096	193.88286631417205	212.10748415660038	175.65824847174372	0.4483921646181121	0.40624416052133655	0.4905401687148876	alpha
6	1.5	4	9.461309902781718	183.557250195239	202.10107685126331	165.01342353921467	0.42451215164635403	0.3816259145452162	0.46739838874749184	alpha
6	1.55	4	9.591509749968589	173.43341627937	192.2324299466732	154.6344026120668	0.4010987996051533	0.35762239247741634	0.44457520673289036	alpha
6	1.6	4	9.683959064267052	163.56834857898014	182.54855957270377	144.5881375852565	0.37828389520243927	0.33438843370975896	0.4221793566951196	alpha
6	1.6500000000000001	4	9.734855800670537	154.0150763272376	173.0950430912427	134.93510956323252	0.3561900789432773	0.3120639126615664	0.4003162452249882	alpha
6	1.7000000000000002	4	9.741943132975555	144.82083876587836	163.91469644594775	125.72698108580897	0.3349266008416557	0.2907683090914029	0.3790848925919086	alpha
6	1.75	4	9.704637134087806	136.025569890552	155.0463091563941	117.00483062470988	0.31458581609683256	0.2705966250239737	0.35857500716969143	alpha
6	1.8	4	9.62400901188919	127.66082134312835	146.52353239332007	108.79811029293663	0.295240694070486	0.2516169742485596	0.33886441389241234	alpha
6	1.85	4	9.502631608211978	119.74919058487232	138.37400629531973	101.12437487442492	0.276943495824999	0.23386995564693897	0.3200170360030591	alpha
6	1.9000000000000001	4	9.344318159796813	112.30426337128169	130.61879042456704	93.98973631799635	0.2597256410852366	0.2173697042998141	0.3020815778706591	alpha
6	1.9500000000000002	4	9.15379299034897	105.33102502296897	123.27212960598816	87.38992043994979	0.24359865938314373	0.2021063353188596	0.28509098344742784	alpha
6	2	4	8.936337282186756	98.82665292835017	116.34155215513876	81.31175370156159	0.22855602287568777	0.18804938231137003	0.2690626634400055	alpha
6	2.0500000000000003	4	8.697448997346173	92.78157825673283	109.82826504890534	75.73489146456032	0.2145756017646631	0.17515179431009745	0.25399940921922876	alpha
6	2.1	4	8.442546648135743	87.18069877823548	103.72778614638088	70.63361141009008	0.20162246918068802	0.16335408340643978	0.23989085495493626	alpha
6	2.15	4	8.176734895139052	82.00463409901793	98.03074000462237	65.9785281934135	0.1896518041609288	0.1525882902258255	0.2267153180960321	alpha
6	2.2	4	7.9046385641502	77.23093449884728	92.72374139538807	61.738127602306484	0.17861168732312302	0.14278153196997537	0.21444184267627067	alpha
6	2.25	4	7.630302471359278	72.8351793754184	87.79029741042956	57.88006134040726	0.1684456412335653	0.13385899685740957	0.20303228560972109	alpha
6	2.3000000000000003	4	7.357148269486842	68.7919263034407	83.2116719405561	54.37218066632531	0.15909482529243338	0.12574633461666843	0.19244331596819833	alpha
6	2.35	4	7.087976365454991	65.07549360600233	78.96767200556522	51.18331520643943	0.15049984558359403	0.11837145764369661	0.18262823352349142	alpha
6	2.4000000000000004	4	6.825000261649294	61.66057638022929	75.03733108753835	48.283821672920226	0.14260217955479276	0.11166581001991861	0.17353854908966693	alpha
6	2.45	4	6.569901666450747	58.52270769820023	71.39947834641337	45.64593704998708	0.13534524263524844	0.10556518432474667	0.1651253009457502	alpha
6	2.5	4	6.323896652159299	55.63858368461366	68.0331933647993	43.24397400442801	0.1286751400415329	0.10001017356074385	0.15734010652232197	alpha
6	2.5500000000000003	4	6.087805407224897	52.98627428777242	64.91815363082141	41.05439494472343	0.1225411542268221	0.09494634242987686	0.15013596602376736	alpha
6	2.6	4	5.862120326199412	50.54534187801562	62.03488659040666	39.05579716562458	0.11689601916303669	0.09032419297743925	0.1434678453486341	alpha
6	2.6500000000000004	4	5.647069075350621	48.296888318662205	59.36494032455933	37.22883631276508	0.11169602920163346	0.08609898758895082	0.1372930708143161	alpha
6	2.7	4	5.442670771881161	46.223548666249094	56.89098735884498	35.55610997365321	0.10690102450417029	0.08223047977148991	0.13157156923685068	alpha
6	2.75	4	5.248784517728481	44.30944676354767	54.59687538090692	34.022018146188415	0.10247428834244478	0.07868259145976438	0.12626598522512517	alpha
6	2.8000000000000003	4	5.065150282387597	42.54012508738117	52.467637217143746	32.612612957618595	0.09838238485780947	0.07542306546171787	0.12134170425390108	alpha
6	2.85	4	4.891422601092338	40.90245854028019	50.4894706715864	31.315446408973983	0.09459495968746268	0.07242311333766342	0.11676680603726193	alpha
6	2.9000000000000004	4	4.7271978151723335	39.38455954908309	48.649697014617296	30.11942208354889	0.09108452048634402	0.06965707244705548	0.11251196852563258	alpha
6	2.95	4	4.572035692894584	37.97567989349083	46.93670518759584	29.014654599385814	0.08782620988640806	0.06710208090478645	0.10855033886802967	alpha
6	3	4	4.42547628227012	36.66611312292258	45.33988725060823	27.992338995236935	0.08479757981645883	0.06473777551059864	0.10485738412231903	alpha
6	3.0500000000000003	4	4.287052800579103	35.44710019361311	43.849569282569725	27.044631104656496	0.08197837326942531	0.06254601509070451	0.10141073144814611	alpha
6	3.1	4	4.156301286254704	34.310740020946064	42.45694085090278	26.164539190989345	0.07935031743708411	0.060510629882438355	0.09819000499172986	alpha
6	3.1500000000000004	4	4.032767645915139	33.24990594358523	41.15398528759728	25.345826599573186	0.07689693051697485	0.058617196398376224	0.09517666463557349	alpha
6	3.2	4	3.9160126346500377	32.258168588325674	39.93341231524356	24.582924861407793	0.07460334332223588	0.05685283646152348	0.09235385018294827	alpha
6	3.25	4	3.805615218191848	31.329725265857938	38.7885940325315	23.870856499184377	0.07245613599545772	0.055206038679113695	0.08970623331180173	alpha
6	3.3000000000000003	4	3.7011746850284837	30.459335782655284	37.71350486580249	23.20516669950808	0.07044318956107982	0.053666500421218476	0.08721987870094118	alpha
6	3.35	4	3.602311806340891	29.642264394371686	36.702665795883256	22.581862992860117	0.06855355168123572	0.05222498831882625	0.0848821150436452	alpha
6	3.4000000000000004	4	3.508669282022693	28.874227528835146	35.75109295526163	21.99736210240866	0.0667773157549193	0.05087321534129014	0.08268141616854845	alpha
6	3.45	4	3.4199116613242446	28.15134685436427	34.85425054086833	21.44844316786021	0.06510551237925967	0.049603732617307654	0.08060729214121168	alpha
6	3.5	4	3.335724885833175	27.470107248342416	34.00800788690942	20.93220660977541	0.0635300121436032	0.04840983430058091	0.078650189986625485	alpha
6	3.5500000000000003	4	3.2558155693824786	26.82731922172172	33.208600478016145	20.446037965427294	0.06204343872880739	0.0472854739331441	0.07680140352447068	alpha
6	3.6	4	3.1799101028896173	26.22008537000001	32.452594645738714	19.987576094261303	0.060639091318543274	0.046225190914252284	0.07505299172283426	alpha
